"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00221035"	4897100	7777500	6299400	3302100	12405000	4007900	7141100	27181000	9403600	5018400	12914000	2906600	9387700	18245000	13058000	13615000	10042000	8090200	2421200	6171300	7256800	3880600	2657300	19894000	5257700	4092300	4152500	5955500	6674500	5674400	4218800	4822500	1094200	5055700	4293800	4622900	7070200	12154000	10744000	4261000	10208000	9817000	4927300	5043900	1390200	9794800	5211600	3439400	1800900	7189900	9642300	15624000	8129900	6146500	6077400	8783100	12052000	8381300	15525000
"IPI00221106"	7015900	2322900	3768000	1185200	3435400	3851000	404120	436800	1705800	1042000	1340700	2652200	1204400	1840600	1968600	1714400	3204900	1843400	2962200	7671100	3402300	3568700	2197500	4050100	2281300	3341300	2668000	4442400	1928800	1212200	3937500	3303100	1556000	288410	5049500	784740	365920	5561000	4877000	3055700	1224700	250850	2352700	1797500	494340	1146400	1607000	1371900	2073900	2902800	3644200	4463500	6922300	418050	3885900	3683600	3279000	3102400	5395000
"IPI00221325"	11016000	3561900	5166400	2277200	6455800	3409100	3452800	6045700	4743200	1658300	147030	3939800	2659700	1506100	1203400	3772800	3224800	2960700	3893500	3275300	2639700	2576900	2088500	3404900	7425600	5230600	7626600	3734000	5044300	2101800	8346200	7661900	3124600	501720	14760000	3726900	839020	3882600	4832200	2710600	2104600	2726400	5550700	7796800	712090	2988600	4562800	3576500	2197100	4365800	7494300	2284300	6540700	1203000	2647200	9451800	3743200	6251500	18733000
"IPI00260715"	12755000	7861100	6898500	4412100	9206100	7404500	5797000	12407000	6972900	7436200	13531000	9224700	7129900	11070000	4867400	2041300	10934000	5437300	6320400	3868200	6978100	6272200	4360300	4968300	3969500	4762000	10078000	4940700	5713400	2074700	6979000	7211800	6561900	14158000	17727000	10149000	3793100	11560000	6039400	2734400	6371000	2827500	7781800	5980700	13432000	9086300	8261500	1791300	2878600	5581100	7385100	13614000	9566000	1761100	6446300	7008400	4069200	6339700	13430000
"IPI00247871"	7482300	4306200	7040400	1697200	7032700	5521700	1722500	4615300	3335300	4387300	2609600	2680200	3713600	1964700	2882800	3848500	4455100	3791900	4935700	4062000	4128100	3798900	2482900	3319700	4721700	5665900	2759100	7365700	3468600	2685400	4783200	5661200	1943100	3245700	8221500	5335500	2052900	6271100	6587900	2916500	2188600	5969300	5362900	4727700	5004200	2449400	5807300	4868300	4204100	4898000	4860300	9301400	6627800	4164000	2832100	6836000	4791400	5700900	5394200
"IPI00304577"	5244100	6354800	5401900	2883000	5151100	5230300	6297200	6765500	4487800	4881700	4020000	4029400	8351000	1742900	7426200	7302300	5465400	3685900	4121300	7850300	6535900	3412000	4565500	4087400	1705800	5159400	2800100	5647200	5592400	4553700	5685100	9203100	2006900	5378800	1964400	1852000	5783200	3917200	56073	2990900	6457100	2945700	4498900	5626300	1127700	2561100	4014900	9815600	7987500	3118000	144680	7908900	3071100	3464700	10591000	3745200	4522300	6716200	3427100
"IPI00289499"	27169000	11678000	11513000	7260000	25617000	3464600	24216000	26943000	33397000	21260000	32197000	23350000	12520000	31511000	5581300	7761900	12919000	21824000	3765600	2604900	11573000	19765000	10213000	11514000	10363000	27100000	9494900	9378400	16217000	27907000	12487000	4629200	7221500	29502000	22244000	21911000	9069300	28384000	22936000	9643000	18281000	29106000	5686400	22343000	831000	16948000	24416000	8454800	5086900	17482000	7286800	44538000	15782000	3908400	23231000	14140000	17081000	13926000	28259000
"IPI00290204"	1964200	836460	965780	1437900	2211400	2290700	1147300	923560	2087200	337140	1810600	2020100	1185700	813850	926490	761430	1316200	999170	988680	819570	1178800	872010	1022500	307600	1997000	613530	2457700	1417500	1100200	59019	1412200	2561200	1404800	1487300	2161400	1014300	428050	1047900	1159200	298080	169640	949070	2093800	1274400	1134200	1737700	1116400	907370	1109600	689960	2076100	421650	1348500	1167200	1122200	1377200	1294300	820670	1911000
"IPI00291006"	117810000	145870000	133240000	58693000	71760000	87268000	106170000	76179000	73007000	156330000	98873000	226350000	48199000	93147000	44106000	55058000	50879000	77120000	105770000	59714000	74835000	96149000	46742000	48873000	192350000	121010000	101950000	129130000	134460000	61090000	101020000	183040000	58656000	85297000	97359000	57957000	81551000	27667000	104370000	169070000	21418000	95277000	269580000	103880000	109220000	63012000	75453000	107480000	71014000	100270000	140710000	4016600	207850000	70824000	66788000	88812000	35185000	130930000	128860000
"IPI00307162"	43510000	27862000	188650000	77942000	70256000	69067000	9397800	6832700	6088200	32992000	56433000	13860000	73285000	124320000	60491000	28410000	44022000	13039000	43466000	82388000	70756000	12464000	91879000	60086000	31250000	12657000	49035000	86687000	14667000	49220000	17990000	35819000	60151000	46807000	30021000	60295000	117950000	400110	33805000	15217000	86007000	71879000	45701000	29549000	7465900	74251000	43533000	56365000	29492000	10617000	35055000	175420	7782100	45944000	18846000	33015000	91721000	200440000	22228000
"IPI00291467"	174100000	189070000	115050000	74839000	54267000	125230000	58576000	90272000	73452000	71879000	203320000	265620000	130540000	96473000	65203000	118310000	91625000	99454000	177240000	62661000	174540000	185910000	141850000	74491000	68419000	95564000	33550000	155360000	212810000	80475000	130420000	167420000	66681000	123210000	81293000	73645000	50898000	74298000	87015000	2.69e+08	30161000	49175000	201380000	22339000	83074000	36369000	112240000	77208000	89833000	62346000	112470000	79442000	163850000	97275000	93823000	177880000	35030000	190620000	130620000
"IPI00291510"	4384100	8981800	8481500	16777000	4390000	6907500	14648000	16922000	6018000	6562700	7125800	6488800	13887000	14057000	2417700	7733300	19542000	6463100	5427800	3989200	4451700	4605800	1316300	5670200	3409400	18502000	5680300	4966400	6592300	2306200	5389800	7510400	14484000	15438000	8218900	3326700	2879900	18661000	5413400	2008600	7969900	8630200	5635100	22057000	2107200	4295500	10351000	3986100	4794300	8801700	7003300	7757700	8338800	12379000	14403000	14349000	14872000	11261000	10903000
"IPI00291922"	6173200	7883000	9066800	6164900	9582000	6042000	6359600	4748000	11069000	5616400	6679000	7630600	8698300	6054900	4212500	8082800	6737400	7811200	7096100	9627300	7755400	4417500	6139100	6154100	5849600	6573800	4430900	4278100	4304100	3907700	3973300	5550000	5064700	6820300	6278500	6247300	5776300	7343300	4645600	2325100	5527300	4000800	3533500	9905300	2845700	5043700	6181200	6299800	3975100	6269000	4899700	18648000	4427300	7050300	12911000	7388900	7410800	7872600	5490700
"IPI00291928"	6499800	19832000	19427000	14021000	10287000	22083000	30868000	2964900	34637000	14595000	8781100	13389000	17191000	22530000	27656000	11396000	12435000	16584000	13927000	8798100	16537000	11297000	22550000	19168000	14100000	11664000	19148000	9699200	12106000	13009000	11909000	17266000	7182100	7001300	11346000	11892000	10921000	10344000	7886800	12048000	9003200	24042000	12966000	12214000	23626000	15587000	9406600	10383000	10347000	8772500	15533000	19549000	13858000	13183000	11028000	13758000	14599000	19148000	8810800
"IPI00291939"	7786200	6519300	7652400	3385900	5754000	6435500	629650	421850	1009800	1610200	4311300	4464300	4123100	3548400	4630200	5536500	8901300	13831000	6695400	6969200	6467600	6159200	6111500	4084400	11403000	7084000	9012200	5913500	3233100	5507400	6819000	10587000	3886500	22654000	14952000	7154600	4729400	9941700	7632000	6370900	2586800	4252200	7815800	5651900	9711200	4888500	8425900	4197500	6294100	10922000	5736200	10913000	7108100	4323600	6780000	11382000	8184200	7220500	12610000
"IPI00293464"	10931000	10135000	19575000	3788900	18071000	8424200	6749400	8094000	11435000	33052000	4225300	16260000	12638000	12331000	3637000	12121000	8681000	14347000	16842000	9156000	11194000	10865000	17194000	14708000	6773000	6075600	13304000	17388000	11408000	16770000	14595000	7140700	1209900	25081000	15260000	9254100	13615000	24794000	20029000	13827000	18697000	16378000	17222000	17485000	10568000	12292000	14948000	14693000	10880000	21989000	13902000	30847000	16737000	15638000	23392000	11288000	14190000	18358000	21492000
"IPI00293655"	8075400	8575500	8502700	12067000	9239100	3691600	9946500	8041400	22168000	9547600	4601000	16079000	5025000	7842900	9923900	12320000	11724000	7182400	8794500	7470300	8233900	9524100	10863000	6121600	9429700	9089800	6051600	9958900	14171000	14165000	15350000	9462400	11363000	4344200	11635000	11082000	5934800	6691300	852320	9405400	6538800	4322200	10168000	6670800	17443000	9957600	14236000	7267800	10453000	9704500	9463000	12461000	9441300	10395000	6183900	9668400	10736000	8789100	11109000
"IPI00294398"	7654800	9546300	4011100	6406000	2462600	3913500	8221400	4018200	13312000	6980100	2454900	9597800	5015300	775430	4070700	2935600	3157800	7521600	4145600	1824800	4653500	3852600	4691700	1128200	6029800	3820300	2117900	11528000	1835500	6435600	5105000	10803000	2380600	4207100	3188300	1249800	2985500	7439500	5031900	6114400	3160400	5949800	4251300	3372200	11400000	2219700	6796400	4529800	6669700	5381100	4653900	1134000	12034000	6211600	2854300	7399600	2702400	5595500	5768900
"IPI00294879"	6207300	4303500	7091800	6231500	4614800	3847200	2531900	5150700	3162300	3576400	8998900	2399300	6858900	8564800	1837700	3061300	5582000	4429200	3008100	4762600	3152500	3173000	3081700	3633900	1972600	8214300	4666800	3329300	2715200	3781600	6468300	4982500	9038400	2273600	6937600	4056500	2853800	3651100	6157100	3637900	8848800	3580200	4495900	5203000	229880	6021200	3773000	4636900	1677400	9265200	5569000	8919500	3963000	239510	10697000	4939800	7977500	6562700	7561700
"IPI00295098"	5631100	5749900	8681100	13246000	6251500	11996000	10662000	10911000	21909000	7235000	10809000	14802000	5250000	10710000	5203900	6914700	7010100	4374900	8099100	11928000	7051900	8322600	5928200	3895300	11575000	8853000	5550300	13681000	16356000	9217300	17785000	14885000	8386600	6555200	6212400	7257000	4180700	2746600	6169900	5827600	8439200	2835300	9381800	5309900	4466100	4775500	8835900	8311800	17990000	15313000	14261000	174500	6579400	6562200	2860400	5686800	5254000	10876000	6205500
"IPI00295400"	4495600	1189000	5628000	7290900	18278000	17022000	7054600	7796100	6538400	8146600	6800700	24994000	6710300	2350000	7869300	7468800	5444100	3510100	7243500	6818200	4625200	24726000	4952700	4654800	913730	5030800	2180600	2954900	7743600	5092700	15316000	781220	5343500	21693000	3759400	1479400	2073600	6928500	3254400	9214900	2518100	2662800	968320	5383500	4551400	4233300	4022100	1654100	5870700	4179200	8676000	6651800	4920100	6921200	14286000	6594500	4645600	9864300	2842800
"IPI00295857"	10559000	17878000	13794000	11383000	16456000	15862000	26783000	8864800	10222000	35314000	14589000	12930000	21266000	12171000	19476000	20342000	17958000	22415000	8305800	19004000	19724000	20132000	15348000	16302000	10923000	9881200	14247000	26862000	15881000	51808000	13800000	4461700	4261700	21048000	14922000	20932000	23619000	12928000	15710000	11422000	22017000	15391000	11577000	21462000	17944000	14684000	22331000	8077800	23749000	28623000	27038000	31867000	17533000	23045000	38948000	14396000	16191000	15820000	12013000
"IPI00296337"	202720000	68174000	64664000	28316000	110820000	188770000	94515000	104900000	103770000	203780000	72207000	86258000	101530000	137540000	59449000	63496000	162390000	194850000	88212000	67789000	108360000	202780000	139050000	54023000	156600000	75161000	61245000	108160000	249790000	106270000	244700000	78143000	93780000	10876000	61110000	119040000	117650000	148930000	241070000	188300000	103130000	197730000	228850000	149890000	20244000	113370000	97791000	170770000	141240000	58257000	77803000	209250000	207310000	232720000	57015000	135510000	162270000	81966000	68559000
"IPI00296913"	4284300	3358400	757370	1474000	8887300	5204300	10049000	1619900	764270	8240900	6636300	2527000	6822600	5388900	2388600	3836000	2929500	3669700	1822900	3983200	1210300	1735300	2933600	5347800	1874900	3350900	3090000	1646200	1470500	3333400	1421900	1558200	771490	4838600	3541400	3128900	3880800	6963000	4362200	1419900	2355300	10351000	6498900	6448700	55317	2412800	5099600	2234600	792870	9529800	1313500	3879300	2116400	2629400	3447600	2914100	4744400	1919200	6230000
"IPI00297477"	4538400	2219800	2074600	2956000	3285000	2508300	1761100	8360500	5992700	1593000	2346200	2369200	2277100	3634700	1562700	2593000	1612200	2260700	2066600	2271300	2752100	2476100	2021000	1974900	3566300	2174600	3601800	3196900	2369800	3163500	4070700	4736200	3234300	2523600	3729700	3458500	1295500	2447100	1811100	2142100	1490900	1192000	3001800	1985200	2861100	2313300	2948600	2930600	3932500	3396400	4006000	889560	3804700	2232000	4118200	2441100	2550300	2660900	4772500
"IPI00297492"	4364100	10370000	4441000	10477000	4412800	18803000	7374700	4593900	767000	10246000	6838300	12891000	5147700	12318000	9485800	5494200	10605000	9061900	12183000	5181000	7950200	6076400	5955400	3520100	7049100	1537700	6003400	20120000	16447000	13597000	12295000	2787300	3602000	31618000	4026500	2352900	2342300	589970	1557800	2892700	4761200	1450900	4920600	2790000	5478600	2884400	5863200	3665800	16858000	11172000	11200000	8185100	6593500	9593000	2660500	6368200	3491200	5358500	3830800
"IPI00297579"	5651000	7950400	10228000	5140500	5879200	5755900	3129700	1672200	2909300	2473500	6136500	5665400	4518300	4381300	7846500	4777500	5695100	12518000	4945000	2939700	5677200	6107900	3320900	5523300	10761000	3457700	14991000	10281000	7912600	7423400	2759000	5052000	55793	9490500	14037000	10960000	9204400	11863000	4257400	6073600	4499300	5913300	5529600	15311000	10710000	9258500	17171000	3394600	5790400	7248900	5887400	17088000	14562000	5527200	3735500	10387000	6816300	8415900	11406000
"IPI00297779"	10721000	12701000	17930000	7689900	13790000	15308000	12541000	15927000	33231000	23159000	19157000	20008000	15535000	36346000	11959000	18925000	17494000	16058000	13542000	13998000	17667000	24234000	9697800	13455000	21283000	10763000	17749000	21016000	12424000	11988000	10560000	15926000	17267000	12974000	17657000	2124600	11853000	19997000	26199000	7456400	17108000	12382000	6656900	32691000	9306400	13005000	19932000	13354000	7632900	19091000	10401000	19832000	17645000	12226000	33562000	16494000	16705000	23633000	19986000
"IPI00297982"	5632600	6699600	9129000	7561600	13281000	8000700	6784800	11394000	3742000	11796000	22064000	20637000	10789000	5993600	5816500	7186300	7784000	6232200	4139300	10824000	7256100	7694600	6196100	8673900	2649600	3826800	3383900	6512000	4330600	13365000	10360000	8440100	11304000	13142000	8053200	3986500	5199700	12979000	8165000	5851300	6629800	5454600	6878100	7211300	10262000	6541100	15168000	7185400	8203500	123120	5766600	15814000	7745900	10519000	7899000	7839900	9502100	13955000	8400500
"IPI00298289"	6605900	11262000	1667300	32051000	3998600	9571000	7953600	68845000	35586000	1980300	6520600	17470000	19282000	63783000	27124000	9044200	10493000	8200400	55010000	15258000	15709000	7789300	18134000	8693000	4403300	7422500	1864000	3492600	20750000	3230500	5542500	37415000	1147400	5650700	2069600	5699700	24422000	2446100	6457400	10350000	13653000	26677000	19374000	6095300	8964000	31402000	4356500	18599000	10222000	788240	14662000	3959100	1215600	14092000	4943300	11621000	3913200	7953700	4504900
"IPI00298547"	39375000	17994000	48439000	21664000	45016000	28054000	2279200	4826000	34009000	21923000	36832000	46216000	21529000	13804000	7446600	31855000	16063000	27342000	7773500	21380000	24433000	36217000	30659000	22627000	28784000	20717000	19406000	21004000	28760000	44101000	26590000	39181000	5322500	38021000	30395000	28338000	10341000	28502000	31110000	15816000	22965000	50863000	19075000	26544000	19651000	13418000	35798000	25764000	42354000	52749000	20246000	30662000	13769000	15393000	17800000	17813000	24794000	32561000	30006000
"IPI00298961"	25593000	15568000	13119000	5073600	31484000	6762500	13611000	26189000	25024000	14901000	20675000	20746000	15857000	28861000	11610000	18932000	13349000	18919000	20326000	15394000	21984000	25778000	11391000	10666000	17574000	7757800	11765000	10088000	11965000	14851000	12471000	7673200	1127900	10097000	2916300	5042500	13761000	18233000	27574000	13716000	15399000	15248000	15744000	19395000	2305100	12416000	17766000	4859100	9554200	17288000	18529000	28512000	16395000	17257000	18416000	16844000	10796000	25975000	13253000
"IPI00298994"	52619000	47157000	34024000	87329000	60891000	88792000	43279000	138790000	126780000	30557000	73920000	56528000	114840000	60339000	210480000	60049000	55370000	27645000	31483000	72209000	77153000	36524000	78074000	99498000	52738000	80917000	40505000	35720000	35838000	22250000	57097000	30502000	56038000	155350000	44829000	55929000	124710000	113660000	32315000	35438000	87487000	38306000	55241000	50819000	4632900	68769000	55264000	67251000	64592000	73041000	54215000	144900000	21890000	23689000	108360000	30764000	58539000	45646000	48749000
