"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00017231"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017256"	1048700	699430	248000	3438600	877860	619170	1173100	3528200	3123800	490140	3171500	1031500	1984000	2793500	1564000	2555000	1120600	514300	437730	6488000	962060	908310	1480100	1738600	412370	760690	1100200	944120	628780	449400	445830	659750	1587400	3207900	1660100	1927900	1314000	1330400	1122600	702030	2705600	1576800	858890	477230	0	1462200	995780	1430200	1559400	787210	1084500	0	605700	619490	1284500	107210	1591600	474370	927500
"IPI00017283"	23589000	12668000	13770000	4344600	6961400	5630100	7137200	8594300	22050000	6742000	2644300	21589000	8621800	2922200	6598100	9506300	5869800	10398000	12845000	9771800	11980000	19233000	15930000	8540400	9320500	10184000	9861200	8996600	23787000	12088000	19563000	12374000	5739400	4127200	2415500	10633000	23440000	4133600	16903000	37885000	6993200	23420000	64968000	7533700	9132200	14396000	7437200	14441000	7897800	9661000	13284000	5247600	7706100	14678000	1802700	39926000	3641600	24255000	9214400
"IPI00017289"	0	0	111000	0	69925	0	0	0	0	0	173270	0	0	0	0	0	0	0	0	0	0	0	66392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176390	0	0	0	0	0	0	0	92465	0	0	0	0	0	0	257740	0	0	201360	175830	0	0
"IPI00017292"	0	12003000	5916300	31453000	246660	10685000	12280000	5132300	1547800	5853200	2023300	13176000	126070	0	7145700	10586000	7145700	8190700	9513500	10007000	5560700	162000	1609600	7296400	7340500	102180	95315	20010000	1334400	17404000	11681000	16028000	13393000	0	35321000	2331000	7227400	0	198290	9589600	9131800	4377100	0	7105700	39303000	5612100	19732000	7621200	6434300	180250	823500	0	7125800	12381000	2844500	2089500	7485600	4613700	66835000
"IPI00789551"	13447000	3971200	2420900	6670500	5494400	5206400	4089000	23838000	22159000	6319500	6244500	10947000	6241600	9089700	5879100	7070700	4997800	6642200	5518500	2774500	8384600	3478400	3680800	3058100	8528700	7061700	9971100	4302600	7367700	2658100	9113500	11711000	6703000	13278000	3798800	7384000	1513400	6739400	5619400	2689500	4074600	2703200	7267600	4937600	2367000	9771300	6547300	3377100	5671900	4160600	7145900	8147000	7369400	3082400	5878100	11255000	4543300	2949800	10853000
"IPI00017299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229800	0	0	0	0	627150	0	0	152190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017303"	6282900	4491600	4532500	1150500	7707300	3082700	2840200	8168300	7153600	4412700	3316900	1651100	4068100	1246600	3214900	4767300	5150200	5363700	4229300	3028900	4032300	4228900	3248500	3037300	7934900	2443100	0	5382200	3590900	5134800	4953000	4098100	1650300	5301800	4562100	8531700	4080700	8393100	698610	5132900	2672800	5355500	2947100	3385600	429440	6138700	1633700	2987700	2561900	8598300	0	6056800	7426200	7750200	2524600	8717200	5729600	3914400	8725500
"IPI00477982"	199860	559120	771260	0	0	0	0	117890	0	0	0	0	0	0	212020	1847600	326450	528000	0	0	0	0	75954	0	344720	0	728000	0	0	0	196820	0	0	292930	95613	0	0	0	0	0	84765	0	0	230670	0	59725	367200	0	0	637280	0	0	0	0	176760	0	606670	1569100	396290
"IPI00220242"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13046	8525.8	3498.1	0	36356	4941.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017331"	76761	0	332060	540290	0	351190	178420	450240	0	0	116690	358590	108510	505080	496240	462890	0	0	0	724900	1008900	376430	0	121330	0	70122	346490	268940	4158900	0	333030	294060	768480	0	0	0	591750	0	76503	0	125560	0	894580	0	0	99247	172060	136230	1976400	0	1138800	0	0	0	199460	0	0	582120	0
"IPI00017334"	18656000	16965000	15541000	14779000	10713000	21511000	8808000	11161000	15295000	4262800	28875000	28195000	12309000	38191000	4023600	10728000	13862000	9591700	12706000	6389900	11872000	17138000	9036200	9626900	24409000	17344000	21796000	22966000	17484000	8369900	32205000	23900000	46298000	13469000	26819000	22675000	9817200	6770200	19905000	15818000	16693000	19596000	18907000	14488000	13515000	21813000	18474000	23882000	10070000	21116000	21622000	0	14649000	18415000	19829000	16060000	11212000	15496000	20482000
"IPI00017339"	383740	183450	169070	0	0	228800	798200	504240	94598	214440	235130	200060	122120	506860	126950	232380	146470	99998	60021	467550	385460	147530	151240	158340	0	82064	79184	481080	0	0	0	0	160680	0	137830	130750	0	134260	68085	48774	0	41043	121930	100060	0	0	0	0	81354	0	241500	90021	70119	0	130470	238480	498220	361060	0
"IPI00017341"	1496800	869850	119820	562570	219730	0	413190	446490	1522700	218640	553200	1175400	444600	665150	1060900	1278400	1673300	821720	1248900	1108800	1500400	612840	409400	790480	974330	772560	764980	0	634060	63497	0	176220	200410	0	0	0	194230	854090	577340	667890	201850	292570	479720	402010	341680	0	438350	514500	1338700	496470	344840	442520	0	104890	284220	158780	681620	717380	784000
"IPI00017342"	1252000	1608600	2495000	2710500	5262300	3170800	2913300	8116300	6014300	1088500	1687300	822360	3564200	3284000	3015500	2443500	1578000	2558100	3920900	1295300	2132700	1469800	3801900	2664000	4525300	2959600	2082000	2827600	1850900	1812300	1236800	3128900	0	13165000	1847600	2215700	3151100	7310300	966140	1195800	2850900	2159800	2010800	1889900	1047100	2932700	2287200	2989100	2496400	1004500	2591900	1935800	1608300	2494700	1494400	1186700	1111400	2236700	1718400
"IPI00017344"	1003800	1265300	853620	1927200	528360	1364900	4116100	1446000	4933000	2657900	556890	3581600	1552300	853030	2318300	773630	1827800	1162900	4104300	1536300	772470	2478400	1780600	1669600	1942800	944630	1917400	3425900	1229200	898550	2792100	1376300	958350	833680	1183100	969450	1283000	695050	876670	5433200	2690100	602360	1199500	704360	2816900	1518900	602960	2524000	497420	385150	828310	1607700	826160	1137400	358710	678410	1554900	974950	859500
"IPI00017373"	2947200	2456300	0	254200	2168000	976300	4385400	9942000	6974000	1751000	339650	2418600	3191000	1199800	2271000	3173200	2185000	1449200	1912900	312610	3125400	1263300	1279700	2716900	0	280320	744590	1378400	1726900	2003800	254860	201600	655010	1121900	582190	242360	2162300	2840100	0	2338700	2447800	1047100	1218000	5601000	646700	3799200	106990	0	593340	501260	1867700	0	2800200	0	6064600	2231600	5679600	4406500	2780900
"IPI00017375"	2928600	4096000	6734800	8126400	477600	2601200	5577400	4544000	1272900	3052800	1572200	1116100	4117700	405310	9346900	4855700	8516100	2061400	2825000	4186800	5129500	2981100	4467900	4679300	3210400	3647200	3797100	4246900	4444300	2966400	3553100	4174400	8005600	3491900	2202600	6038700	4906700	2664900	2592600	3322400	5574300	1120100	4589300	3379400	4655500	3313200	3203700	5554500	7233800	1737400	7176500	2462800	2349600	3843400	7680300	4325000	8088100	6133000	1801200
"IPI00017376"	46525	1527400	1975300	107620	1107300	0	2756800	919850	1183200	3434000	0	0	934380	0	2044500	2048200	948230	2187600	379040	919110	1921200	1323800	0	195850	2891300	2300100	2543600	1802700	841130	5468500	1271600	1591300	1038100	3951100	1671300	1195600	2841400	2006000	750360	230980	1110500	842900	0	2183600	1436300	1477200	3492000	2322400	0	4470600	2068300	3250700	2607700	615950	2675600	1086400	1093500	1728600	1972400
"IPI00017381"	1222600	560070	0	66844	1417600	550270	321740	432130	1588800	1214600	121620	199770	1488100	885890	244440	345870	782460	533680	383230	580200	1037900	853640	687670	1140200	397670	1265900	1292600	785970	574820	904920	980940	1701600	0	491600	1509700	250830	0	1830900	1588100	174720	54241	338000	627880	2409900	829440	379220	1166700	0	969990	3341100	765630	1944900	860500	613000	762420	733190	772430	324080	1156000
"IPI00017412"	1191300	286070	0	0	1042800	0	204160	873190	848450	569040	35659	281970	814350	229160	161410	580490	735100	532530	147680	517550	684730	771140	119340	1010500	0	839100	723480	398390	532320	558580	697910	840020	0	651400	824450	662940	0	543140	566830	62790	369430	188860	51070	663090	346950	678040	536450	0	0	1935900	0	1130300	500810	658450	173990	728370	673010	118790	578110
"IPI00017425"	751090	2868600	0	0	0	0	4786200	2135500	5891000	0	263980	0	0	0	0	568640	1327300	1024800	0	0	3310600	832850	0	0	0	645070	0	0	1238300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017448"	2451600	2400900	1532700	5384900	474850	3079400	1152000	5301500	1151600	1019900	2715600	3021300	256650	4302400	5384000	2588700	4957600	2541600	4452700	874310	1778300	1314700	958660	2794200	1556500	0	1741100	319690	2175900	0	1538900	2632000	9318500	0	4090200	1449000	4158900	2230300	0	1485600	2634300	2734800	1243500	5302200	2242000	1912900	2405400	0	950760	520560	4185000	0	0	0	12278000	2384600	4279000	0	6406600
"IPI00017450"	414170	296190	1257400	142090	577280	275280	246880	277630	70706	367860	326540	925660	924210	398810	109340	74527	574270	386640	590820	335630	427560	490220	408280	601870	571530	514040	520040	106650	70520	882500	557250	315570	0	411620	275060	524000	344180	222220	362450	135600	534920	548340	190100	337900	0	484720	181630	873270	69029	0	859620	995510	402690	0	314510	433370	1513000	1065700	430120
"IPI00017451"	12868000	7919900	6492700	9215400	7668800	9572700	6996600	3347500	8730100	6440300	10195000	14715000	5945500	9920500	9091500	7874000	7206300	7327800	8105900	6262000	8242900	6345500	7248400	5890800	11989000	8490200	12874000	5873000	9180100	2120500	10135000	12510000	11324000	3793100	7154300	5295800	3957900	6941200	93057	5279400	4520000	5239000	7234700	7619500	4844900	5382300	7603300	4056900	6086800	5205300	1514000	6891900	7045700	6205500	4586300	9402700	5783400	8528900	8339700
"IPI00017504"	0	0	75068	0	63509	115290	0	0	0	0	137700	0	156950	0	0	0	137900	0	0	0	0	0	0	103920	0	100100	0	0	0	0	118230	0	90145	0	0	0	18963	186020	0	15192	0	8284.7	0	42254	0	0	117920	0	0	0	48968	0	0	0	4269.4	0	57812	42833	0
"IPI00017510"	19448000	22692000	11496000	4709700	8491600	7665900	7360600	2644100	7025700	3093400	12435000	9308600	9354900	11784000	16356000	19016000	15244000	11430000	6361800	2221800	9442900	18289000	8954600	13417000	6119300	10183000	8030800	9277000	4476300	5644400	14979000	15092000	560790	4574600	12510000	15818000	15340000	8160400	18614000	6172700	6413500	19377000	15593000	7287600	8059700	14901000	5984900	6621200	10937000	6511300	7144800	9601900	23446000	26973000	8254100	9850500	4918000	10348000	13421000
"IPI00783243"	43346	0	0	0	0	0	60740	95511	2017800	68686	215050	324660	0	0	0	173920	0	0	0	0	0	146080	132190	0	0	0	0	0	126550	0	0	0	0	0	0	0	0	0	0	567160	0	0	0	39449	45091	0	0	0	0	0	0	56353	130970	30488	0	0	0	0	0
"IPI00017526"	0	2280600	0	0	390230	519750	24259000	210240	0	76841	0	0	0	0	0	0	0	37755000	459220	0	0	0	828110	0	0	0	0	0	0	14927000	0	0	0	0	0	7493900	0	0	0	0	0	0	0	0	3513700	0	0	0	78802	0	0	0	0	275160	0	5720200	139080	0	90469
"IPI00479140"	0	0	0	73556	0	214460	0	0	0	0	0	0	0	0	0	0	350320	0	761240	0	0	0	40868	0	101130	0	2278600	2304200	0	0	0	0	152880	0	0	0	0	0	0	0	0	54996	0	0	0	45711	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017567"	0	0	0	1830400	0	0	211430	2353900	812340	0	273940	103820	0	1163300	2253300	414100	537700	0	0	1203400	95517	61226	0	0	0	0	0	0	1128400	0	143730	0	0	0	0	0	0	0	0	236570	0	0	1867800	0	0	0	0	690590	7229300	0	0	0	0	0	0	385520	0	0	0
"IPI00017592"	9823700	12367000	12670000	4448800	6344400	9433900	5740300	13614000	15378000	4767800	5489700	8616300	7585900	13918000	2713300	4577200	8530100	6469600	6777600	2737900	4952800	5131500	9518600	8360400	7694400	7271900	6638600	5731900	9845300	3867200	8823000	12015000	11315000	1542200	3346500	8268000	4415300	3876200	10730000	4159700	5043400	6581000	7716400	5111900	3587200	3734700	9342500	8663900	5696400	3715300	7651500	8259100	7688800	0	610530	9897100	3578800	17662000	4290500
"IPI00017596"	6079700	3594100	11519000	14533000	17201000	12076000	20544000	17278000	6283900	10810000	15147000	10821000	20683000	5407600	10658000	10284000	7648700	10852000	4561000	11733000	7379800	9153900	7960800	9831200	13648000	14340000	9543300	7960100	5213000	16719000	15463000	14595000	15399000	7471400	15317000	10851000	5079700	21803000	10158000	9380100	13267000	7790300	5948000	7347900	3258600	6674400	15103000	9557500	8260000	11338000	9854800	2157600	7183600	4076300	10746000	6680900	13301000	9875600	19347000
"IPI00017597"	0	0	340630	0	267860	0	0	146940	0	0	0	228080	0	0	482200	0	0	0	91692	0	0	0	0	0	0	0	0	0	191140	0	0	137580	0	0	0	0	119380	0	0	0	0	0	0	0	0	345610	0	219840	0	0	260410	214690	0	0	0	0	0	0	0
"IPI00017598"	11578	67510	11637	0	0	0	0	0	0	55859	0	0	0	0	0	0	0	0	8822.9	0	0	43671	0	0	0	0	0	0	69017	0	0	0	0	80989	0	0	0	0	0	17177	20463	0	0	0	0	0	0	0	0	0	0	22481	15942	0	0	0	0	0	0
"IPI00017617"	23419000	12189000	13329000	5591400	15325000	5487400	13788000	12847000	3682100	8067000	14499000	9903800	9497700	17045000	5336000	3926400	10972000	12426000	5572600	4616900	13642000	9840200	6240400	7550700	6456300	5911600	7367600	10448000	6860700	7928900	14511000	13606000	10026000	22169000	28789000	13118000	3178600	17029000	9035800	2683800	5113100	6228800	13506000	13839000	7720500	30404000	27820000	8542100	8271500	14505000	13478000	19400000	14074000	6940500	14681000	11892000	10007000	12600000	23900000
"IPI00017659"	0	0	0	0	344050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86506	0	0	0	1212200	0	0	0	0	0	0	0	0	0	0	0	184440	0	174500	0	0	0	0	0	0	0
"IPI00017669"	346370	133720	0	197500	278280	0	0	113470	626520	268060	249830	257070	70689	296260	0	191390	406920	153200	307530	88856	223810	126500	90706	173510	0	125850	178780	413910	175570	0	239240	563930	0	219330	343430	0	0	212590	209320	152560	0	0	0	130480	156900	0	210490	0	0	0	213920	235410	207390	0	159490	161160	172390	164840	234650
"IPI00017670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16822	0	0	0	0	0	0	0	16290	0	0	0	0	0	0	0	0	0	0	0
"IPI00017672"	4252600	8832100	6159800	86223	9218500	2412200	7039600	11579000	0	5528600	4950500	1423900	6362100	8653700	790780	4755300	10873000	8783500	1985500	5443300	4457800	1849100	15103000	9023500	5368300	658500	7686200	2589600	1756200	8752700	233790	557850	3183500	22049000	4396700	5085900	2162400	8626300	6007700	436590	4093800	5455400	4619700	5444400	3660400	6706600	9038100	964050	1813000	5090100	3671500	1447500	3603000	5252800	7521700	6415700	9218400	12235000	6866500
"IPI00017696"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017704"	11835000	2070000	18112000	16536000	14598000	14672000	5061700	36046000	8604000	930320	11238000	5392000	12148000	3897000	4065600	14806000	6422800	10922000	4565500	8270900	15259000	21237000	6931400	9263600	879120	1135400	6894000	6982500	29782000	22848000	9878000	5792200	3617400	22390000	9584300	18675000	13604000	889330	4384500	6305700	39626000	8060100	8640500	7846800	2632500	28293000	1539800	12652000	2506900	0	22049000	192960	1810700	15120000	4972700	4651900	8344000	18016000	8080300
"IPI00017726"	27664000	19349000	35264000	15140000	15338000	17290000	24957000	116130000	102500000	25005000	22103000	25828000	10804000	5708000	34797000	15280000	13798000	15939000	29042000	31875000	13215000	10408000	18310000	11609000	38167000	17626000	23044000	47671000	31100000	14334000	12352000	18845000	22364000	15699000	22110000	19013000	14111000	10623000	38469000	20320000	13192000	11072000	30987000	11989000	13203000	8199200	10465000	20748000	12751000	29816000	22284000	38545000	15259000	14530000	13876000	36793000	9361900	30911000	27550000
"IPI00017763"	5503800	4775100	9195500	2961200	7409500	2491300	3354600	2166400	2415000	5363400	5138800	6799000	6920300	6568500	5825700	6315400	4928800	7364500	4308100	6686500	4542300	6989400	5903600	4099900	1700500	7615400	4603000	2256300	3207500	6496600	6106600	4785000	7895100	2046000	8086600	574280	5920400	8587200	4310600	3329400	7187700	4280000	2427500	4780000	60514	4496300	7377900	4605800	1960400	3466700	5282900	10357000	3696200	5634900	7804600	3441100	6706300	6846100	10045000
"IPI00017767"	0	2714100	541880	0	371940	0	0	0	0	0	304250	571110	142890	0	0	0	740470	1309100	0	0	575340	578370	2278400	0	2070900	0	1623700	1734300	1084200	3127200	1119800	0	0	5865600	476120	541940	614140	0	0	405920	529380	0	361500	0	655120	0	0	0	0	0	0	0	942090	1287200	0	992180	253850	850550	615050
"IPI00017799"	465290	865380	0	0	630690	2173100	2593700	8650200	6440000	1554400	623270	1905900	643640	926810	899070	290410	608770	250270	639560	275170	0	1045800	1350200	489710	0	0	0	1766400	2053100	875770	0	0	0	0	0	0	1684100	0	0	2309900	1762100	1162000	1400900	561770	792130	1554700	0	0	0	0	252270	0	1461100	0	718220	1076800	87124	1677400	494580
"IPI00017802"	0	144650	266210	0	0	77532	118260	0	148760	0	133990	0	0	0	0	0	0	83259	0	0	0	0	168110	0	0	0	0	0	0	0	0	111970	0	0	0	186770	0	0	197550	0	0	1001400	1440600	118520	80295	0	232150	164310	102620	0	0	0	84394	0	0	0	0	121690	72819
"IPI00017816"	264380	104950	81259	150040	0	89637	322480	1781800	775210	291590	0	660360	256870	244070	265890	170340	826340	196980	367220	0	144070	463630	380970	1066100	523630	0	0	347260	748190	459500	553390	0	0	0	167340	235150	99690	130570	225090	873660	109010	362250	571550	0	663740	0	188270	0	371770	77516	0	325610	518890	660880	66258	204510	330730	200240	179220
"IPI00017819"	0	0	0	0	0	0	0	0	53931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00017842"	591660	1374100	0	1971300	0	0	0	0	0	1768100	0	0	0	0	2405900	0	0	563600	364460	371470	0	119960	480440	182300	0	0	0	0	155950	0	0	0	0	0	0	1226500	46748	0	102780	0	0	0	0	80099	206930	0	0	0	593480	0	709050	0	970540	264780	0	0	0	0	0
"IPI00017855"	21781000	21149000	18655000	27170000	12008000	20329000	12483000	18159000	97677000	10593000	43654000	27754000	6790600	2648600	22858000	29177000	16575000	5193900	14762000	8774000	16482000	30368000	28621000	9893500	22362000	66893000	13918000	37532000	37095000	16278000	24272000	31146000	11510000	12153000	12965000	13855000	11013000	4628500	2841700	31616000	11717000	10825000	22574000	6592600	46585000	11566000	12378000	14625000	19372000	13670000	31183000	14574000	19826000	47753000	5295300	14097000	11146000	18369000	10404000
"IPI00017895"	172260	17160000	7962100	4107300	591890	2719100	9256400	14569000	24920000	690350	13649000	14953000	5309600	6111000	6360100	4439900	617020	6864700	1735800	5650600	16725000	9937200	7448900	4922100	7748700	6058300	3830900	8593600	15846000	2885000	10619000	36095000	3988100	1360700	5691200	12160000	7182900	204290	7131400	16044000	1649000	4181300	10022000	8848800	3510600	4205400	2052200	5074500	7543100	1598600	10566000	0	9279600	615710	3614400	11682000	143820	8283700	5057200
"IPI00017963"	14186000	12529000	4406800	11563000	9800200	11064000	4959500	5523100	9250700	6587600	6238800	6370000	7204000	10559000	4907200	7173500	9770300	7441600	8323600	4986700	5235400	14967000	8887700	7152500	1174300	0	1690700	8548400	6514400	5844300	5768100	6892700	7980400	14956000	4480700	15579000	4306300	12138000	5265000	7185200	6203000	4722500	13509000	12068000	7160100	10490000	3966700	4282100	11115000	12820000	13645000	2539900	13943000	3042000	8904500	9644800	7491400	9410700	10653000
"IPI00879750"	13513000	7499200	1582900	5213700	7990900	7776400	2165400	6407000	7866700	3327800	5247500	5763500	6553900	6112700	3323600	6156800	6698100	6131600	6138300	858630	4139200	3844200	3565300	4405400	3064800	0	3037900	4984500	6202500	4080300	2732300	2517600	1127000	5214500	4710600	339510	3137000	9267100	7601600	3756000	8600700	4702600	8444400	10914000	5900800	11767000	2133400	227170	2535800	2822300	1151400	7475300	11119000	1103600	10572000	7690200	7704900	6304700	5565600
"IPI00017966"	0	0	0	0	0	0	0	496560	0	351860	0	0	0	0	0	0	0	0	0	0	0	0	0	44422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56230	0	0	0	0	0	0	0	0	0	0	0	45767	0
"IPI00018009"	0	0	0	0	345750	0	147930	0	0	0	0	0	64678	0	0	375600	241660	64273	0	149620	172540	96782	0	111380	0	49994	0	0	70059	0	187160	215300	0	0	403750	0	1171400	486880	0	0	54441	0	0	223380	0	0	298370	0	0	449350	277350	348140	0	0	173850	110340	55748	89027	271400
"IPI00018031"	0	0	0	0	0	0	245840	0	0	0	0	0	0	0	0	0	0	0	498300	0	0	0	146250	236000	0	0	0	0	0	0	0	0	0	0	0	1660900	0	0	0	0	0	915530	485730	0	940310	333870	0	396620	0	0	70958	0	0	1107800	0	98471	0	0	0
"IPI00018034"	0	262300	0	0	0	0	0	669580	0	953870	0	523810	127480	0	255020	0	428400	162780	575660	0	288810	249220	405020	320830	331890	597610	0	220850	186020	266630	132830	221600	0	0	110640	395360	141200	0	0	135800	0	202000	541890	0	340630	204180	344910	0	0	451220	167450	0	225140	219250	0	154590	166460	85982	118820
"IPI00018037"	0	0	0	0	0	0	0	0	0	93626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00018040"	0	0	0	0	90238	149810	0	0	168910	277350	0	47844	0	0	0	0	98645	0	0	0	0	0	149580	118210	207140	0	0	0	67886	0	0	378460	0	0	79163	0	0	57886	0	0	34336	0	0	60218	0	21794	0	0	0	37170	108600	15524	51888	0	20121	71747	104940	54445	116500
"IPI00018098"	287540	138520	99461	148150	297550	131130	254030	671300	1517000	141080	215270	533640	596110	481740	207640	239670	82182	0	137650	326330	168550	90700	387190	49867	0	163390	0	80689	294080	111980	71714	305050	0	290740	0	0	0	292220	395280	0	0	221070	230860	64826	0	231200	94138	236850	66561	0	0	735300	645950	0	1526400	104310	245080	283970	0
"IPI00018109"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80998	0	0	0
